group,video,frame,Nose_x,Nose_y,Nose_conf,Neck_x,Neck_y,Neck_conf,RShoulder_x,RShoulder_y,RShoulder_conf,RElbow_x,RElbow_y,RElbow_conf,RWrist_x,RWrist_y,RWrist_conf,LShoulder_x,LShoulder_y,LShoulder_conf,LElbow_x,LElbow_y,LElbow_conf,LWrist_x,LWrist_y,LWrist_conf,RHip_x,RHip_y,RHip_conf,RKnee_x,RKnee_y,RKnee_conf,RAnkle_x,RAnkle_y,RAnkle_conf,LHip_x,LHip_y,LHip_conf,LKnee_x,LKnee_y,LKnee_conf,LAnkle_x,LAnkle_y,LAnkle_conf,REye_x,REye_y,REye_conf,LEye_x,LEye_y,LEye_conf,REar_x,REar_y,REar_conf,LEar_x,LEar_y,LEar_conf,sample_type,path
8,XS_0825,21982,337.82,316.989,0.216559,296.077,362.609,0.135909,0,0,0,0,0,0,0,0,0,335.22,362.611,0.0679248,442.158,354.794,0.516848,388.676,366.512,0.356079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.033,306.519,0.149283,0,0,0,310.427,307.8,0.0755339,0,0,0,high_density,XS_0825/image-21982.jpg
8,XS_0825,22685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_0825/image-22685.jpg
8,XS_0825,25864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_0825/image-25864.jpg
8,XS_0825,26712,0,0,0,521.752,207.408,0.346252,558.31,211.277,0.447108,560.872,286.955,0.157238,589.577,332.633,0.239405,483.914,204.797,0.214828,0,0,0,0,0,0,549.128,335.214,0.0823172,0,0,0,0,0,0,494.338,322.179,0.053013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,high_density,XS_0825/image-26712.jpg
8,XS_0825,26731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_0825/image-26731.jpg
8,XS_0826,01519,0,0,0,511.312,36.4958,0.552292,400.422,56.0627,0.412002,439.533,243.887,0.542767,547.832,384.795,0.0818164,610.406,28.6962,0.512104,620.896,157.825,0.260416,605.213,229.551,0.0530742,420.005,298.688,0.199603,433.02,357.401,0.217293,495.646,457.825,0.0801466,556.94,286.965,0.207658,616.957,378.26,0.330295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,high_density,XS_0826/image-01519.jpg
8,XS_0826,01598,0,0,0,337.82,45.6849,0.567807,228.269,54.7772,0.329371,272.604,245.22,0.317398,379.577,391.3,0.0597443,449.998,50.886,0.460638,439.547,232.161,0.507502,485.184,345.648,0.597694,263.474,298.687,0.148667,266.087,360.013,0.0847714,0,0,0,379.581,286.964,0.228744,464.372,416.089,0.0799353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_0826/image-01598.jpg
8,XS_0826,02210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610.445,3.23596,0.100846,564.77,149.973,0.440853,550.423,264.777,0.388581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,high_density,XS_0826/image-02210.jpg
8,XS_0826,02962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_0826/image-02962.jpg
8,XS_0826,05432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_0826/image-05432.jpg
8,XS_0826,07171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_0826/image-07171.jpg
8,XS_0826,08801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_0826/image-08801.jpg
8,XS_0826,09590,397.832,3.25183,0.189987,379.519,46.9357,0.843573,318.317,26.0434,0.706064,294.785,142.166,0.632824,284.335,246.544,0.735388,431.779,67.8371,0.76598,429.119,164.367,0.633034,442.214,234.77,0.491535,327.377,211.305,0.420477,439.537,256.966,0.656727,0,0,0,392.625,193.066,0.527072,511.31,276.47,0.729175,451.329,277.831,0.0634089,0,0,0,410.883,3.25728,0.0560798,0,0,0,422.609,3.23836,0.252308,high_density,XS_0826/image-09590.jpg
8,XS_0826,09696,429.13,202.127,0.875366,410.888,262.149,0.78748,356.094,242.568,0.669276,327.395,345.648,0.671819,311.724,453.93,0.750449,463.036,284.309,0.764991,457.831,375.663,0.631529,468.267,438.274,0.280986,358.687,417.376,0.4334,465.654,464.3,0.613294,0,0,0,422.635,401.767,0.536816,529.566,476.127,0.214363,0,0,0,414.803,185.245,0.870936,443.456,191.664,0.953303,396.52,194.339,0.826362,461.754,202.18,0.918857,high_density,XS_0826/image-09696.jpg
8,XS_0826,10558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24044,73.0267,0.101566,14.3602,97.8338,0.318301,36.5612,138.237,0.544621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,high_density,XS_0826/image-10558.jpg
8,XS_0826,11391,0,0,0,469.548,228.252,0.524028,545.222,220.426,0.39639,0,0,0,0,0,0,391.327,225.693,0.423311,0,0,0,0,0,0,545.217,452.609,0.0770035,0,0,0,0,0,0,423.912,433.042,0.0652274,0,0,0,0,0,0,0,0,0,0,0,0,490.436,157.805,0.0536874,0,0,0,random,XS_0826/image-11391.jpg
8,XS_0826,11420,0,0,0,462.976,276.506,0.750281,481.281,266.102,0.57055,504.744,285.594,0.339082,0,0,0,442.204,285.678,0.750449,439.566,315.606,0.697252,448.693,328.662,0.473501,511.324,316.994,0.605193,0,0,0,0,0,0,477.393,333.919,0.593906,0,0,0,0,0,0,0,0,0,0,0,0,461.705,259.572,0.193886,443.427,267.393,0.288488,high_density,XS_0826/image-11420.jpg
8,XS_0826,12161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_0826/image-12161.jpg
8,XS_0826,14256,0,0,0,476.096,170.9,0.137955,504.79,170.843,0.324797,555.616,202.221,0.479706,585.664,217.812,0.102159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,high_density,XS_0826/image-14256.jpg
12,XS_1201,01414,78.2404,22.1787,0.8454,99.1667,69.1178,0.637158,36.535,88.683,0.379149,57.3598,144.784,0.132944,0,0,0,160.448,48.2758,0.619214,212.557,119.985,0.830312,138.283,108.255,0.67062600000000006,215.237,223.014,0.26838,234.792,233.505,0.152769,388.698,276.531,0.155233,263.475,144.797,0.275323,400.441,169.568,0.0816983,453.947,267.396,0.0732286,58.7381,12.9778,0.725514,0,0,0,36.5519,24.8088,0.472861,117.395,11.7004,0.495314,high_density,XS_1201/image-01414.jpg
12,XS_1201,01432,67.8016,3.23897,0.114689,75.6441,35.2436,0.585021,14.378,57.4133,0.428079,0,0,0,0,0,0,133.049,13.0122,0.4537,200.865,88.6888,0.833204,131.741,79.58,0.673684,202.176,190.419,0.22813,0,0,0,0,0,0,238.707,117.401,0.194157,380.842,135.666,0.0756027,393.935,134.328,0.0794347,54.7734,3.24648,0.0570691,0,0,0,29.9907,3.23268,0.112179,0,0,0,high_density,XS_1201/image-01432.jpg
12,XS_1201,02075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_1201/image-02075.jpg
12,XS_1201,02256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_1201/image-02256.jpg
12,XS_1201,03068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_1201/image-03068.jpg
12,XS_1201,03518,0,0,0,0,0,0,489.146,271.31,0.131013,483.945,367.816,0.510718,624.785,390.043,0.195312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,high_density,XS_1201/image-03518.jpg
12,XS_1201,03697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_1201/image-03697.jpg
12,XS_1201,04929,650.922,66.4543,0.892756,678.253,108.273,0.284052,658.674,109.558,0.448503,660.011,182.593,0.23473,629.96,207.418,0.692973,693.909,105.644,0.19295,693.923,196.967,0.0717447,640.412,212.585,0.0506149,652.152,247.827,0.169161,630.014,305.221,0.244354,633.894,392.631,0.151763,690.005,268.7,0.127498,675.653,298.713,0.0612748,0,0,0,640.451,56.0989,0.878426,662.558,50.876,0.846277,635.201,62.6119,0.0878545,682.16,48.2919,0.379533,high_density,XS_1201/image-04929.jpg
12,XS_1201,04934,631.249,100.435,0.891614,658.682,147.407,0.39042,633.918,151.276,0.46551,633.912,219.141,0.251464,607.834,243.963,0.699132,680.869,142.181,0.291062,678.263,232.156,0.0614069,619.588,245.151,0.0537756,628.702,296.091,0.164298,611.747,421.313,0.104917,0,0,0,666.53,305.216,0.131347,0,0,0,0,0,0,619.62,93.9347,0.857537,640.44,88.6656,0.931605,615.645,103.03,0.103385,660.008,87.3986,0.499235,high_density,XS_1201/image-04934.jpg
12,XS_1201,04945,598.636,99.1979,0.881159,630.015,151.324,0.463838,602.592,160.452,0.557613,622.164,232.177,0.216627,589.517,247.856,0.733842,658.679,140.899,0.292735,646.969,236.111,0.0766094,0,0,0,614.371,302.608,0.172689,600.01,348.241,0.213341,626.094,451.287,0.0733213,661.3,307.828,0.139986,0,0,0,0,0,0,586.935,93.927,0.810592,607.799,87.4043,0.880089,581.737,104.333,0.0916941,627.375,86.0854,0.425918,high_density,XS_1201/image-04945.jpg
12,XS_1201,05063,579.145,179.963,0.886401,609.133,234.792,0.727588,567.355,245.265,0.75375,558.295,326.106,0.666869,547.854,397.792,0.768172,652.205,224.338,0.44872,682.171,290.855,0.0624706,0,0,0,597.369,404.347,0.407182,0,0,0,0,0,0,661.296,396.528,0.322369,0,0,0,0,0,0,567.429,172.198,0.921496,588.192,163.07,0.871937,562.194,183.937,0.496754,606.529,161.766,0.607141,high_density,XS_1201/image-05063.jpg
12,XS_1201,06172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_1201/image-06172.jpg
12,XS_1201,07030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_1201/image-07030.jpg
12,XS_1201,07620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_1201/image-07620.jpg
12,XS_1205,07870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_1205/image-07870.jpg
12,XS_1205,11423,0,0,0,1072.24,322.811,0.356473,1040.91,307.139,0.312885,1001.74,305.193,0.282997,943.031,291.51,0.528547,1109.33,338.518,0.277939,1115.24,391.326,0.179883,1117.18,414.727,0.270218,1011.56,401.075,0.240321,888.27,354.149,0.14963,886.3,471.531,0.0832755,1062.41,432.395,0.216914,1025.19,504.753,0.17608,989.967,569.338,0.263174,0,0,0,0,0,0,0,0,0,0,0,0,high_density,XS_1205/image-11423.jpg
12,XS_1205,11978,1021.24,299.347,0.106422,993.97,346.277,0.514968,991.928,346.328,0.521801,1007.62,428.445,0.10848,1068.28,451.986,0.140214,0,0,0,0,0,0,0,0,0,999.791,498.915,0.254354,1056.56,577.178,0.0545557,0,0,0,1021.31,485.229,0.148207,0,0,0,0,0,0,1009.57,293.453,0.14169,0,0,0,995.891,297.415,0.325719,0,0,0,high_density,XS_1205/image-11978.jpg
12,XS_1205,12135,0,0,0,448.019,236.755,0.454571,448.113,238.702,0.556939,440.191,328.692,0.440775,475.373,395.253,0.646697,442.164,234.767,0.357027,0,0,0,0,0,0,434.378,381.56,0.354789,446.089,461.719,0.151414,0,0,0,430.475,371.746,0.227505,444.105,457.799,0.10561,0,0,0,0,0,0,0,0,0,471.519,197.616,0.228707,0,0,0,high_density,XS_1205/image-12135.jpg
12,XS_1205,12365,0,0,0,565.461,201.525,0.34859,553.692,203.471,0.408311,543.919,289.615,0.282768,579.145,363.885,0.352472,575.213,199.569,0.186678,0,0,0,0,0,0,522.414,346.316,0.313951,538.004,449.987,0.214888,624.121,483.261,0.0765524,551.733,342.384,0.180989,0,0,0,0,0,0,0,0,0,0,0,0,586.974,164.367,0.0822948,0,0,0,high_density,XS_1205/image-12365.jpg
12,XS_1205,13165,0,0,0,0,0,0,350.171,354.141,0.247509,371.746,469.579,0.316529,477.383,569.338,0.294177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448.032,340.434,0.201756,0,0,0,high_density,XS_1205/image-13165.jpg
12,XS_1205,18240,0,0,0,383.478,150.661,0.0755417,352.155,136.957,0.0770751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287.624,295.453,0.353279,246.505,383.5,0.320262,193.707,430.438,0.2355,356.099,326.72,0.272959,334.56,418.718,0.295674,318.985,493.062,0.280449,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_1205/image-18240.jpg
12,XS_1205,18900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_1205/image-18900.jpg
12,XS_1205,24969,0,0,0,0,0,0,238.651,242.672,0.208182,242.58,383.52,0.567658,377.603,428.467,0.262885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,high_density,XS_1205/image-24969.jpg
12,XS_1205,35381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_1205/image-35381.jpg
12,XS_1205,40546,477.419,287.522,0.410482,510.676,367.795,0.338692,446.076,332.619,0.240512,0,0,0,0,0,0,581.082,406.971,0.346407,569.378,506.741,0.173804,504.751,651.548,0.0558493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491.042,266.07,0.0735833,493.098,273.967,0.36788,0,0,0,526.337,289.501,0.246478,high_density,XS_1205/image-40546.jpg
12,XS_1205,45549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_1205/image-45549.jpg
12,XS_1205,48781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_1205/image-48781.jpg
12,XS_1205,65387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_1205/image-65387.jpg
12,XS_1208,00245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_1208/image-00245.jpg
12,XS_1208,00373,0,0,0,86.072,101.747,0.236791,74.3524,103.043,0.192097,0,0,0,0,0,0,96.5005,101.733,0.170812,0,0,0,0,0,0,105.653,174.799,0.231169,116.088,220.442,0.212776,125.218,264.808,0.176973,109.578,174.794,0.222572,117.372,223.016,0.222845,129.12,266.088,0.179591,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_1208/image-00373.jpg
12,XS_1208,02687,223.001,305.191,0.706364,298.691,285.635,0.310326,327.393,273.909,0.182776,0,0,0,0,0,0,268.704,288.265,0.293458,181.289,380.921,0.657628,84.7843,476.096,0.338564,0,0,0,0,0,0,0,0,0,389.996,476.093,0.09206,0,0,0,0,0,0,221.715,298.731,0.0664264,221.721,292.16,0.722367,0,0,0,247.838,275.163,0.282539,high_density,XS_1208/image-02687.jpg
12,XS_1208,02700,242.596,314.349,0.872661,316.962,288.268,0.283897,297.42,305.195,0.11883,0,0,0,0,0,0,319.568,280.431,0.412321,245.19,382.178,0.762234,127.834,452.602,0.583976,348.277,476.095,0.118522,0,0,0,0,0,0,413.49,476.088,0.182434,0,0,0,0,0,0,0,0,0,243.862,296.131,0.864585,0,0,0,273.871,272.593,0.66356,high_density,XS_1208/image-02700.jpg
12,XS_1208,02790,160.426,311.723,0.777172,284.327,320.862,0.383757,216.525,337.814,0.213668,182.608,374.353,0.145153,163.033,476.122,0.0798716,344.358,307.82,0.315084,392.601,412.166,0.110285,400.416,476.116,0.0542343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.369,297.362,0.100625,168.255,296.095,0.682391,0,0,0,221.734,286.936,0.39561,high_density,XS_1208/image-02790.jpg
12,XS_1208,05680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_1208/image-05680.jpg
12,XS_1208,06440,288.272,112.19,0.778412,236.081,255.654,0.0978088,144.776,203.487,0.114616,139.587,360.004,0.182041,182.6,389.996,0.059352,307.872,329.992,0.0856468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.773,82.185,0.794193,319.582,88.6878,0.768832,213.89,88.7423,0.655713,362.61,116.098,0.470674,high_density,XS_1208/image-06440.jpg
12,XS_1208,10654,568.71,275.228,0.089535,566.069,293.476,0.474663,538.724,277.859,0.422356,515.224,309.125,0.18891,526.983,316.945,0.0970586,589.597,307.808,0.428778,581.725,349.564,0.258632,549.126,361.309,0.0851287,506.087,348.264,0.193159,0,0,0,0,0,0,541.307,366.512,0.143044,0,0,0,0,0,0,571.324,264.781,0.0723925,576.531,272.598,0.0769834,568.714,262.146,0.0797561,585.654,270.021,0.118124,high_density,XS_1208/image-10654.jpg
12,XS_1208,11298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_1208/image-11298.jpg
12,XS_1208,12326,541.32,275.167,0.243402,530.89,281.753,0.306994,515.224,276.533,0.28544,496.986,292.181,0.0924466,0,0,0,546.53,288.247,0.319682,543.888,307.837,0.283996,515.175,297.36,0.286732,506.109,326.075,0.2324,503.464,349.582,0.0956163,496.974,370.474,0.100178,526.98,328.716,0.18797,515.24,357.393,0.107914,507.419,389.982,0.0644042,537.4,267.41,0.2563,546.455,268.706,0.223051,534.755,266.088,0.224155,549.13,268.682,0.138778,high_density,XS_1208/image-12326.jpg
12,XS_1208,13546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_1208/image-13546.jpg
12,XS_1208,14427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_1208/image-14427.jpg
12,XS_1208,15872,563.493,379.6,0.794,579.156,460.446,0.423001,509.994,476.108,0.155668,0,0,0,0,0,0,646.968,433.073,0.364109,700.413,457.832,0.37954,702.985,476.104,0.186708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537.409,367.822,0.827098,579.152,359.96,0.680432,504.821,392.606,0.551748,611.775,375.647,0.272185,high_density,XS_1208/image-15872.jpg
12,XS_1208,16704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_1208/image-16704.jpg
12,XS_1211,06835,0,0,0,539.978,226.994,0.519658,479.398,242.583,0.488399,475.436,369.783,0.244675,536.08,432.404,0.171674,590.901,213.253,0.421861,645.655,275.851,0.320209,643.693,367.817,0.248741,528.284,412.814,0.205346,0,0,0,0,0,0,612.394,406.962,0.218061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,high_density,XS_1211/image-06835.jpg
12,XS_1211,17040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_1211/image-17040.jpg
12,XS_1211,20966,0,0,0,273.908,50.8624,0.274212,315.016,64.54,0.218697,414.821,68.4832,0.350382,455.894,35.2429,0.159915,228.946,4.8963,0.0989678,0,0,0,0,0,0,479.359,86.1162,0.0658282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.352,4.87792,0.0692259,0,0,0,high_density,XS_1211/image-20966.jpg
12,XS_1211,21005,649.624,322.818,0.245216,600.652,352.194,0.424527,559.571,332.627,0.389634,477.414,369.775,0.144977,0,0,0,637.865,371.737,0.299232,680.922,461.765,0.200038,694.513,543.913,0.20824,473.461,420.636,0.24862,358.044,401.092,0.113236,0,0,0,510.663,475.426,0.183416,348.254,426.52,0.0589988,0,0,0,647.598,305.194,0.276701,671.099,324.754,0.145803,610.415,289.547,0.394647,0,0,0,high_density,XS_1211/image-21005.jpg
12,XS_1211,30821,0,0,0,316.944,371.765,0.307277,360.026,342.392,0.309774,457.834,350.18,0.195818,520.423,311.094,0.0595377,305.215,383.474,0.0561787,0,0,0,0,0,0,479.347,483.25,0.110635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,high_density,XS_1211/image-30821.jpg
12,XS_1211,32040,0,0,0,246.508,412.861,0.208062,279.806,391.333,0.349693,363.9,397.153,0.327215,485.203,361.978,0.107074,189.796,436.314,0.0943581,0,0,0,0,0,0,404.998,526.319,0.10459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,high_density,XS_1211/image-32040.jpg
12,XS_1211,32436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_1211/image-32436.jpg
12,XS_1211,38091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_1211/image-38091.jpg
12,XS_1211,39708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_1211/image-39708.jpg
12,XS_1211,40932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_1211/image-40932.jpg
12,XS_1211,53054,849.088,305.21,0.143575,837.417,348.239,0.624792,786.496,350.182,0.554487,751.303,418.698,0.0892697,0,0,0,888.286,338.533,0.505328,952.821,336.499,0.106514,948.947,324.814,0.153708,829.578,504.785,0.124489,0,0,0,0,0,0,901.981,483.265,0.0979941,0,0,0,0,0,0,837.406,289.526,0.11487,854.976,287.608,0.118958,819.794,291.514,0.164516,864.789,289.625,0.0991624,high_density,XS_1211/image-53054.jpg
12,XS_1211,58308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_1211/image-58308.jpg
12,XS_1211,61022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_1211/image-61022.jpg
12,XS_1211,61093,851.151,289.648,0.521307,855.069,332.58,0.719368,825.681,334.588,0.691207,819.773,383.442,0.471399,827.623,414.762,0.443352,886.328,324.827,0.683943,913.599,381.521,0.664694,915.665,434.342,0.642839,851.102,448.024,0.4838,858.91,522.383,0.099933,0,0,0,894.096,446.075,0.495699,901.956,520.428,0.0983816,0,0,0,839.399,285.603,0.506144,856.99,279.753,0.500846,833.453,289.506,0.421141,870.642,281.705,0.41214,high_density,XS_1211/image-61093.jpg
12,XS_1216,01251,0,0,0,225.646,290.881,0.242842,176.087,296.09,0.151485,157.833,360.026,0.0644555,0,0,0,285.623,286.929,0.322911,300.002,387.373,0.224946,232.172,400.458,0.0502207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,high_density,XS_1216/image-01251.jpg
